id,xmin,xmax,ymin,ymax,sumid,sumid_2,sumAREA_M,sumPOPULACAO,sumareareal,sum%area,sumpop_real,count
504,337389.36257,338389.36257,7405187.56918,7406187.56918,29736.00000,473683.00000,1719273.81000,41369.00000,999999.99951,39.74528,26499.74242,59.00000
505,338389.36257,339389.36257,7405187.56918,7406187.56918,22220.00000,195918.00000,2164396.51000,31662.00000,1000000.00049,28.11748,17478.26654,44.00000
506,339389.36257,340389.36257,7405187.56918,7406187.56918,8096.00000,18368.00000,1173712.92000,7414.00000,353471.45166,8.88911,3329.71872,16.00000
529,314389.36257,315389.36257,7404187.56918,7405187.56918,529.00000,512.00000,875353.92000,510.00000,4404.09424,0.00503,2.56592,1.00000
530,315389.36257,316389.36257,7404187.56918,7405187.56918,1060.00000,1023.00000,3672895.66000,629.00000,875896.54688,0.44114,125.35897,2.00000
531,316389.36257,317389.36257,7404187.56918,7405187.56918,5841.00000,85282.00000,3881751.57000,4543.00000,993856.40698,2.56801,641.87176,11.00000
532,317389.36257,318389.36257,7404187.56918,7405187.56918,3192.00000,6931.00000,6740226.33000,686.00000,1000000.00000,2.76674,283.88524,6.00000
533,318389.36257,319389.36257,7404187.56918,7405187.56918,3198.00000,6895.00000,8084219.56000,502.00000,911821.00488,2.37433,10.46941,6.00000
534,319389.36257,320389.36257,7404187.56918,7405187.56918,2136.00000,4580.00000,4446412.76000,23.00000,999999.99951,0.63848,2.42836,4.00000
535,320389.36257,321389.36257,7404187.56918,7405187.56918,12305.00000,83162.00000,7284397.61000,11685.00000,1000000.00000,10.17106,5720.70898,23.00000
536,321389.36257,322389.36257,7404187.56918,7405187.56918,11792.00000,141201.00000,2634638.34000,9682.00000,1000000.00049,12.65252,4818.13783,22.00000
537,322389.36257,323389.36257,7404187.56918,7405187.56918,9666.00000,171907.00000,5101304.43000,10585.00000,999999.99951,9.09544,5364.51852,18.00000
538,323389.36257,324389.36257,7404187.56918,7405187.56918,8070.00000,140416.00000,4082499.45000,8618.00000,1000000.00049,5.30198,2350.87004,15.00000
539,324389.36257,325389.36257,7404187.56918,7405187.56918,22638.00000,429078.00000,2046426.37000,27795.00000,999999.99951,28.21835,19404.43138,42.00000
540,325389.36257,326389.36257,7404187.56918,7405187.56918,27000.00000,485730.00000,2153025.71000,38832.00000,1000000.00000,32.91354,25869.57514,50.00000
541,326389.36257,327389.36257,7404187.56918,7405187.56918,31919.00000,620709.00000,1563893.18000,39477.00000,1000000.00049,42.37748,27151.75450,59.00000
542,327389.36257,328389.36257,7404187.56918,7405187.56918,31436.00000,498870.00000,1684065.80000,45336.00000,999999.99951,38.92643,28850.62290,58.00000
543,328389.36257,329389.36257,7404187.56918,7405187.56918,30408.00000,297065.00000,1659265.74000,33173.00000,1000000.00000,36.62555,20850.25716,56.00000
544,329389.36257,330389.36257,7404187.56918,7405187.56918,33728.00000,331423.00000,2708753.16000,38562.00000,1000000.00049,41.05331,25630.21580,62.00000
545,330389.36257,331389.36257,7404187.56918,7405187.56918,31065.00000,279782.00000,2661917.93000,36017.00000,999999.99951,36.23435,26703.51880,57.00000
546,331389.36257,332389.36257,7404187.56918,7405187.56918,14742.00000,106557.00000,3720266.88000,18333.00000,1000000.00000,13.81733,8652.05689,27.00000
547,332389.36257,333389.36257,7404187.56918,7405187.56918,4376.00000,19234.00000,3253985.37000,3775.00000,1000000.00049,2.95686,1497.76283,8.00000
548,333389.36257,334389.36257,7404187.56918,7405187.56918,10412.00000,68956.00000,3824525.16000,10287.00000,999999.99951,9.62866,5238.94190,19.00000
549,334389.36257,335389.36257,7404187.56918,7405187.56918,12078.00000,114775.00000,3723660.46000,13066.00000,1000000.00049,12.51421,7372.76490,22.00000
550,335389.36257,336389.36257,7404187.56918,7405187.56918,15400.00000,203871.00000,2612848.63000,18735.00000,1000000.00000,12.04535,7586.11998,28.00000
551,336389.36257,337389.36257,7404187.56918,7405187.56918,18183.00000,265464.00000,1963028.70000,20586.00000,999999.99951,20.84291,12708.00915,33.00000
552,337389.36257,338389.36257,7404187.56918,7405187.56918,20424.00000,270045.00000,2179928.18000,25854.00000,1000000.00049,17.24466,10695.35927,37.00000
553,338389.36257,339389.36257,7404187.56918,7405187.56918,17696.00000,103157.00000,1956590.07000,23225.00000,999999.99951,20.05383,14732.86341,32.00000
554,339389.36257,340389.36257,7404187.56918,7405187.56918,8864.00000,8652.00000,838223.12000,8788.00000,283866.91382,8.82179,3942.75811,16.00000
578,315389.36257,316389.36257,7403187.56918,7404187.56918,578.00000,511.00000,2797541.74000,119.00000,448849.14014,0.16044,19.09285,1.00000
579,316389.36257,317389.36257,7403187.56918,7404187.56918,579.00000,511.00000,2797541.74000,119.00000,166364.09985,0.05947,7.07669,1.00000
580,317389.36257,318389.36257,7403187.56918,7404187.56918,4060.00000,6146.00000,6751220.69000,742.00000,340277.77417,2.92118,124.60128,7.00000
581,318389.36257,319389.36257,7403187.56918,7404187.56918,2905.00000,3826.00000,7896384.53000,587.00000,755258.71240,0.27078,5.12987,5.00000
582,319389.36257,320389.36257,7403187.56918,7404187.56918,1164.00000,2285.00000,3176513.80000,12.00000,1000000.00049,0.66106,3.76203,2.00000
583,320389.36257,321389.36257,7403187.56918,7404187.56918,9328.00000,40285.00000,5747134.52000,4290.00000,1000000.00000,10.14023,1957.95437,16.00000
584,321389.36257,322389.36257,7403187.56918,7404187.56918,8760.00000,87331.00000,2415674.52000,3902.00000,999999.99951,7.32271,1719.10593,15.00000
585,322389.36257,323389.36257,7403187.56918,7404187.56918,3510.00000,42577.00000,3430270.72000,288.00000,1000000.00049,1.32327,44.77373,6.00000
586,323389.36257,324389.36257,7403187.56918,7404187.56918,11720.00000,207929.00000,3448058.46000,12609.00000,999999.99951,9.26543,5939.46075,20.00000
587,324389.36257,325389.36257,7403187.56918,7404187.56918,21132.00000,450177.00000,1986882.96000,20703.00000,1000000.00000,24.57939,12789.44309,36.00000
588,325389.36257,326389.36257,7403187.56918,7404187.56918,17640.00000,391011.00000,1969894.47000,18062.00000,1000000.00049,14.54979,8217.42176,30.00000
589,326389.36257,327389.36257,7403187.56918,7404187.56918,27683.00000,636019.00000,1819697.33000,34065.00000,999999.99951,29.90706,21732.28086,47.00000
590,327389.36257,328389.36257,7403187.56918,7404187.56918,33630.00000,691516.00000,1828115.95000,40671.00000,1000000.00000,35.73696,25438.21027,57.00000
591,328389.36257,329389.36257,7403187.56918,7404187.56918,23640.00000,399232.00000,1638460.12000,27799.00000,1000000.00049,27.17256,16881.02502,40.00000
592,329389.36257,330389.36257,7403187.56918,7404187.56918,23088.00000,375285.00000,1851374.95000,29775.00000,999999.99951,23.99353,18756.52654,39.00000
593,330389.36257,331389.36257,7403187.56918,7404187.56918,26685.00000,417300.00000,1699798.35000,28880.00000,1000000.00000,27.55977,17553.89281,45.00000
594,331389.36257,332389.36257,7403187.56918,7404187.56918,18414.00000,215117.00000,2056260.10000,22843.00000,1000000.00049,16.35599,12435.16590,31.00000
595,332389.36257,333389.36257,7403187.56918,7404187.56918,22610.00000,239520.00000,2985456.10000,22990.00000,999999.99951,27.73928,16980.20793,38.00000
596,333389.36257,334389.36257,7403187.56918,7404187.56918,10132.00000,92009.00000,2915681.38000,10063.00000,1000000.00049,5.59951,3813.30616,17.00000
597,334389.36257,335389.36257,7403187.56918,7404187.56918,7761.00000,73121.00000,2460772.05000,6518.00000,999999.99951,7.37139,3030.74052,13.00000
598,335389.36257,336389.36257,7403187.56918,7404187.56918,17342.00000,272549.00000,2065333.97000,17709.00000,1000000.00000,16.92627,10654.91104,29.00000
599,336389.36257,337389.36257,7403187.56918,7404187.56918,23361.00000,437595.00000,1916676.13000,22919.00000,1000000.00049,22.20131,12182.61349,39.00000
600,337389.36257,338389.36257,7403187.56918,7404187.56918,21000.00000,285657.00000,1797584.02000,18927.00000,999999.99951,20.40672,10518.23534,35.00000
601,338389.36257,339389.36257,7403187.56918,7404187.56918,18030.00000,110365.00000,1641418.96000,18087.00000,1000000.00000,17.72488,10430.03669,30.00000
602,339389.36257,340389.36257,7403187.56918,7404187.56918,16254.00000,34516.00000,1372293.25000,18381.00000,791357.53198,17.20096,11306.17478,27.00000
603,340389.36257,341389.36257,7403187.56918,7404187.56918,1206.00000,79.00000,150106.47000,1387.00000,18584.75464,0.28450,171.83696,2.00000
616,353389.36257,354389.36257,7403187.56918,7404187.56918,3696.00000,3165.00000,255811.17000,5903.00000,112960.52783,2.76665,2926.42238,6.00000
617,354389.36257,355389.36257,7403187.56918,7404187.56918,4936.00000,3323.00000,479100.48000,5291.00000,196683.81885,2.58498,1875.91109,8.00000
618,355389.36257,356389.36257,7403187.56918,7404187.56918,2472.00000,302.00000,762619.41000,4422.00000,265963.58618,0.55213,929.46840,4.00000
620,357389.36257,358389.36257,7403187.56918,7404187.56918,620.00000,92.00000,201795.01000,584.00000,851.69629,0.00422,2.46483,1.00000
621,358389.36257,359389.36257,7403187.56918,7404187.56918,621.00000,92.00000,201795.01000,584.00000,72385.42163,0.35871,209.48529,1.00000
626,315389.36257,316389.36257,7402187.56918,7403187.56918,626.00000,511.00000,2797541.74000,119.00000,1158.08032,0.00041,0.04926,1.00000
629,318389.36257,319389.36257,7402187.56918,7403187.56918,1887.00000,2784.00000,3841896.23000,147.00000,289657.58228,0.49395,27.64420,3.00000
630,319389.36257,320389.36257,7402187.56918,7403187.56918,10080.00000,35444.00000,4989068.73000,13855.00000,999999.99951,5.87338,4901.21612,16.00000
631,320389.36257,321389.36257,7402187.56918,7403187.56918,15775.00000,108527.00000,5031896.38000,21483.00000,1000000.00000,12.59549,11251.08444,25.00000
632,321389.36257,322389.36257,7402187.56918,7403187.56918,16432.00000,173567.00000,2210651.73000,17109.00000,1000000.00049,14.71660,10075.52601,26.00000
633,322389.36257,323389.36257,7402187.56918,7403187.56918,5697.00000,73104.00000,3239733.44000,5771.00000,999999.99951,2.91356,1610.52006,9.00000
634,323389.36257,324389.36257,7402187.56918,7403187.56918,20922.00000,376326.00000,3240064.55000,20107.00000,1000000.00000,23.69383,13196.51804,33.00000
635,324389.36257,325389.36257,7402187.56918,7403187.56918,27940.00000,621504.00000,1637576.21000,28057.00000,1000000.00049,28.28926,18154.54454,44.00000
636,325389.36257,326389.36257,7402187.56918,7403187.56918,24804.00000,582239.00000,1647832.78000,25665.00000,999999.99951,25.17661,15624.05019,39.00000
637,326389.36257,327389.36257,7402187.56918,7403187.56918,29939.00000,743848.00000,1945715.64000,30497.00000,1000000.00000,29.23765,17894.34645,47.00000
638,327389.36257,328389.36257,7402187.56918,7403187.56918,31262.00000,761017.00000,1720773.93000,32276.00000,1000000.00049,32.24114,20731.15207,49.00000
639,328389.36257,329389.36257,7402187.56918,7403187.56918,24282.00000,529369.00000,1920532.14000,27008.00000,999999.99951,25.22034,17521.53494,38.00000
640,329389.36257,330389.36257,7402187.56918,7403187.56918,17280.00000,338655.00000,1736655.20000,20660.00000,1000000.00049,15.83869,11751.38377,27.00000
641,330389.36257,331389.36257,7402187.56918,7403187.56918,26922.00000,543145.00000,1606670.83000,24634.00000,1000000.00000,27.09904,16009.78797,42.00000
642,331389.36257,332389.36257,7402187.56918,7403187.56918,38520.00000,629470.00000,1810533.93000,38105.00000,999999.99951,40.09888,24928.70094,60.00000
643,332389.36257,333389.36257,7402187.56918,7403187.56918,28292.00000,439806.00000,1671217.94000,26984.00000,1000000.00049,29.06571,17434.51909,44.00000
644,333389.36257,334389.36257,7402187.56918,7403187.56918,24472.00000,314271.00000,3071882.61000,23522.00000,999999.99951,23.15811,14022.10218,38.00000
645,334389.36257,335389.36257,7402187.56918,7403187.56918,16125.00000,212149.00000,3044078.65000,15714.00000,1000000.00000,13.93238,8522.42864,25.00000
646,335389.36257,336389.36257,7402187.56918,7403187.56918,20672.00000,350872.00000,1908836.69000,20265.00000,1000000.00049,18.40693,10926.91158,32.00000
647,336389.36257,337389.36257,7402187.56918,7403187.56918,27174.00000,516759.00000,1687743.29000,24125.00000,999999.99951,24.94212,14375.99800,42.00000
648,337389.36257,338389.36257,7402187.56918,7403187.56918,28512.00000,396014.00000,1763918.32000,25083.00000,1000000.00000,25.82543,14197.01061,44.00000
649,338389.36257,339389.36257,7402187.56918,7403187.56918,35695.00000,376171.00000,1497070.14000,32273.00000,1000000.00049,39.70391,22510.97630,55.00000
650,339389.36257,340389.36257,7402187.56918,7403187.56918,29250.00000,138074.00000,1529108.29000,28444.00000,999999.99951,28.83949,17806.18578,45.00000
651,340389.36257,341389.36257,7402187.56918,7403187.56918,7161.00000,2876.00000,462913.14000,7720.00000,173080.28638,5.24670,3367.54139,11.00000
655,344389.36257,345389.36257,7402187.56918,7403187.56918,1310.00000,123.00000,5142899.04000,84.00000,98600.78418,0.03507,2.10706,2.00000
656,345389.36257,346389.36257,7402187.56918,7403187.56918,656.00000,62.00000,2053723.62000,3.00000,496269.50781,0.24164,0.72493,1.00000
657,346389.36257,347389.36257,7402187.56918,7403187.56918,7884.00000,6623.00000,3695173.24000,6608.00000,706221.67749,6.29078,3484.16397,12.00000
658,347389.36257,348389.36257,7402187.56918,7403187.56918,9212.00000,13634.00000,2115622.29000,8599.00000,701334.06006,6.44326,3911.52703,14.00000
659,348389.36257,349389.36257,7402187.56918,7403187.56918,1318.00000,785.00000,1787427.20000,21.00000,668629.39551,0.68402,5.36742,2.00000
660,349389.36257,350389.36257,7402187.56918,7403187.56918,6600.00000,14646.00000,2365652.33000,6032.00000,306211.86157,2.05870,803.38107,10.00000
661,350389.36257,351389.36257,7402187.56918,7403187.56918,3966.00000,2377.00000,1019352.71000,3793.00000,91039.49658,1.02143,153.91999,6.00000
662,351389.36257,352389.36257,7402187.56918,7403187.56918,662.00000,67.00000,765902.69000,1103.00000,237684.45923,0.31033,342.29669,1.00000
663,352389.36257,353389.36257,7402187.56918,7403187.56918,2652.00000,952.00000,2206520.92000,2319.00000,461132.55029,1.09657,289.88659,4.00000
664,353389.36257,354389.36257,7402187.56918,7403187.56918,14608.00000,40082.00000,1487378.14000,12870.00000,875094.42065,14.25050,7856.50412,22.00000
665,354389.36257,355389.36257,7402187.56918,7403187.56918,23940.00000,93142.00000,2164009.18000,24791.00000,1000000.00049,22.71237,14419.75554,36.00000
666,355389.36257,356389.36257,7402187.56918,7403187.56918,25308.00000,78063.00000,1683470.43000,22997.00000,933401.61060,25.72236,13965.13095,38.00000
667,356389.36257,357389.36257,7402187.56918,7403187.56918,1334.00000,165.00000,446414.88000,1438.00000,95543.16699,0.53479,568.21979,2.00000
668,357389.36257,358389.36257,7402187.56918,7403187.56918,14028.00000,13889.00000,988997.33000,9738.00000,281577.21436,11.40252,4779.02539,21.00000
669,358389.36257,359389.36257,7402187.56918,7403187.56918,17394.00000,28061.00000,1005930.03000,14453.00000,770508.24390,22.23769,12275.87406,26.00000
677,318389.36257,319389.36257,7401187.56918,7402187.56918,1354.00000,1007.00000,1144398.61000,908.00000,80796.29321,0.14365,79.97346,2.00000
678,319389.36257,320389.36257,7401187.56918,7402187.56918,9492.00000,28634.00000,1927500.46000,11767.00000,959718.30322,8.61993,7834.53368,14.00000
679,320389.36257,321389.36257,7401187.56918,7402187.56918,21728.00000,139767.00000,2307330.64000,23433.00000,1000000.00049,19.94113,14170.78825,32.00000
680,321389.36257,322389.36257,7401187.56918,7402187.56918,19040.00000,216063.00000,1738738.71000,21439.00000,999999.99951,18.34736,12938.67429,28.00000
681,322389.36257,323389.36257,7401187.56918,7402187.56918,16344.00000,236139.00000,3922449.53000,14909.00000,1000000.00000,13.95943,7852.69552,24.00000
682,323389.36257,324389.36257,7401187.56918,7402187.56918,14322.00000,243026.00000,2031008.01000,15802.00000,1000000.00049,9.94954,6788.77774,21.00000
683,324389.36257,325389.36257,7401187.56918,7402187.56918,22539.00000,444381.00000,1916498.47000,22651.00000,999999.99951,15.92701,12471.88022,33.00000
684,325389.36257,326389.36257,7401187.56918,7402187.56918,30096.00000,631361.00000,1755310.98000,27955.00000,1000000.00049,27.57518,16601.68846,44.00000
685,326389.36257,327389.36257,7401187.56918,7402187.56918,26715.00000,611721.00000,1784034.65000,22937.00000,1000000.00000,24.50499,13416.98469,39.00000
686,327389.36257,328389.36257,7401187.56918,7402187.56918,27440.00000,646832.00000,1759770.50000,26480.00000,999999.99951,25.06705,16562.18402,40.00000
687,328389.36257,329389.36257,7401187.56918,7402187.56918,25419.00000,570313.00000,2120273.98000,26782.00000,1000000.00049,21.24571,14464.86369,37.00000
688,329389.36257,330389.36257,7401187.56918,7402187.56918,26832.00000,583627.00000,1930852.73000,28008.00000,999999.99951,24.57970,16519.99875,39.00000
689,330389.36257,331389.36257,7401187.56918,7402187.56918,29627.00000,641309.00000,1828257.75000,28031.00000,1000000.00000,25.40253,16571.36611,43.00000
690,331389.36257,332389.36257,7401187.56918,7402187.56918,26220.00000,529698.00000,1612296.01000,21317.00000,1000000.00049,25.22269,14223.71911,38.00000
691,332389.36257,333389.36257,7401187.56918,7402187.56918,29713.00000,548145.00000,2054804.27000,24879.00000,999999.99951,21.89159,10771.57882,43.00000
692,333389.36257,334389.36257,7401187.56918,7402187.56918,24912.00000,439059.00000,1625184.40000,20737.00000,1000000.00000,25.88040,14469.65383,36.00000
693,334389.36257,335389.36257,7401187.56918,7402187.56918,29106.00000,540571.00000,1573053.06000,22371.00000,1000000.00049,27.52872,15560.54811,42.00000
694,335389.36257,336389.36257,7401187.56918,7402187.56918,30536.00000,559336.00000,1687644.58000,24094.00000,999999.99951,28.04127,13991.16230,44.00000
695,336389.36257,337389.36257,7401187.56918,7402187.56918,29885.00000,512155.00000,1502423.43000,25960.00000,1000000.00000,27.99673,17790.50568,43.00000
696,337389.36257,338389.36257,7401187.56918,7402187.56918,33408.00000,508098.00000,1572888.67000,29334.00000,1000000.00049,31.71776,19013.94424,48.00000
697,338389.36257,339389.36257,7401187.56918,7402187.56918,36244.00000,395056.00000,1572522.89000,32086.00000,999999.99951,33.78478,20778.76683,52.00000
698,339389.36257,340389.36257,7401187.56918,7402187.56918,30712.00000,113628.00000,1622990.95000,28241.00000,1000000.00049,29.76611,18894.74524,44.00000
699,340389.36257,341389.36257,7401187.56918,7402187.56918,4893.00000,2124.00000,511791.06000,4641.00000,216999.04541,2.79623,2290.64843,7.00000
702,343389.36257,344389.36257,7401187.56918,7402187.56918,702.00000,61.00000,3089175.42000,81.00000,172008.37866,0.05568,4.51016,1.00000
703,344389.36257,345389.36257,7401187.56918,7402187.56918,1406.00000,123.00000,5142899.04000,84.00000,925569.76172,0.30223,23.87200,2.00000
